timestamp,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,ghi,direct_normal_irradiance,diffuse_radiation,ghi_clearsky,pv_power_predicted,pv_actual,sg_timestamp_naive,utc_timestamp,image_path,image_path_prev1,image_path_prev2,time_diff_minutes
2024-09-27 10:00:00,28.4,76,0.0,4.4,100,440.0,365.8,213.0,541.4823484886517,434.016,373.25376,2024-09-27 10:00:00,2024-09-27 02:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240927_020000.png,data/satellite_aws/2024/09/himawari_sg_20240927_015000.png,data/satellite_aws/2024/09/himawari_sg_20240927_014000.png,0.0
2024-09-27 11:00:00,29.4,75,0.1,7.1,100,585.0,353.3,302.0,742.1201671070941,574.7040000000001,494.24544,2024-09-27 11:00:00,2024-09-27 03:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240927_030000.png,data/satellite_aws/2024/09/himawari_sg_20240927_025000.png,data/satellite_aws/2024/09/himawari_sg_20240927_023000.png,0.0
2024-09-27 12:00:00,29.3,75,0.0,7.8,95,388.0,47.5,344.0,881.1776746946231,381.3264,327.940704,2024-09-27 12:00:00,2024-09-27 04:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240927_040000.png,data/satellite_aws/2024/09/himawari_sg_20240927_035000.png,data/satellite_aws/2024/09/himawari_sg_20240927_034000.png,0.0
2024-09-27 13:00:00,29.8,74,0.0,10.1,17,548.0,171.8,378.0,947.1005018492542,537.4784,462.231424,2024-09-27 13:00:00,2024-09-27 05:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240927_050000.png,data/satellite_aws/2024/09/himawari_sg_20240927_045000.png,data/satellite_aws/2024/09/himawari_sg_20240927_044000.png,0.0
2024-09-27 14:00:00,30.6,71,0.0,11.4,39,920.0,749.7,182.0,934.7537883615433,899.392,773.4771199999999,2024-09-27 14:00:00,2024-09-27 06:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240927_060000.png,data/satellite_aws/2024/09/himawari_sg_20240927_055000.png,data/satellite_aws/2024/09/himawari_sg_20240927_054000.png,0.0
2024-09-27 15:00:00,30.7,70,0.1,8.9,97,782.0,650.0,189.0,845.0855943440785,764.1704,657.1865439999999,2024-09-27 15:00:00,2024-09-27 07:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240927_070000.png,data/satellite_aws/2024/09/himawari_sg_20240927_065000.png,data/satellite_aws/2024/09/himawari_sg_20240927_064000.png,0.0
2024-09-27 16:00:00,30.5,72,0.1,9.6,97,643.0,587.5,186.0,685.1781172826437,628.854,540.81444,2024-09-27 16:00:00,2024-09-27 08:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240927_080000.png,data/satellite_aws/2024/09/himawari_sg_20240927_075000.png,data/satellite_aws/2024/09/himawari_sg_20240927_074000.png,0.0
2024-09-27 17:00:00,30.2,69,0.0,10.2,100,460.0,526.7,149.0,468.85591499558194,450.432,387.37152,2024-09-27 17:00:00,2024-09-27 09:00:00+00:00,,data/satellite_aws/2024/09/himawari_sg_20240927_085000.png,data/satellite_aws/2024/09/himawari_sg_20240927_084000.png,
2024-09-28 08:00:00,24.8,98,0.5,3.4,85,68.0,163.3,41.0,70.328386189391,68.05439999999999,58.52678399999999,2024-09-28 08:00:00,2024-09-28 00:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_000000.png,data/satellite_aws/2024/09/himawari_sg_20240927_235000.png,data/satellite_aws/2024/09/himawari_sg_20240927_234000.png,0.0
2024-09-28 09:00:00,27.9,83,0.0,9.6,8,281.0,416.3,115.0,301.216552427637,277.7404,238.856744,2024-09-28 09:00:00,2024-09-28 01:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_010000.png,data/satellite_aws/2024/09/himawari_sg_20240928_005000.png,data/satellite_aws/2024/09/himawari_sg_20240928_004000.png,0.0
2024-09-28 10:00:00,29.0,79,0.0,9.9,4,524.0,632.5,131.0,542.9854460481384,515.616,443.42976,2024-09-28 10:00:00,2024-09-28 02:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_020000.png,data/satellite_aws/2024/09/himawari_sg_20240928_015000.png,data/satellite_aws/2024/09/himawari_sg_20240928_014000.png,0.0
2024-09-28 11:00:00,30.2,73,0.0,9.6,33,718.0,698.7,158.0,743.4058505850849,703.0656,604.6364159999999,2024-09-28 11:00:00,2024-09-28 03:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_030000.png,data/satellite_aws/2024/09/himawari_sg_20240928_025000.png,data/satellite_aws/2024/09/himawari_sg_20240928_023000.png,0.0
2024-09-28 12:00:00,30.8,70,0.0,9.5,85,839.0,715.3,176.0,882.1324275934076,819.5352,704.800272,2024-09-28 12:00:00,2024-09-28 04:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_040000.png,data/satellite_aws/2024/09/himawari_sg_20240928_035000.png,data/satellite_aws/2024/09/himawari_sg_20240928_034000.png,0.0
2024-09-28 13:00:00,31.4,68,0.0,9.2,88,931.0,748.1,191.0,947.6486800025979,907.1664,780.163104,2024-09-28 13:00:00,2024-09-28 05:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_050000.png,data/satellite_aws/2024/09/himawari_sg_20240928_045000.png,data/satellite_aws/2024/09/himawari_sg_20240928_044000.png,0.0
2024-09-28 14:00:00,29.3,72,0.8,11.8,100,847.0,542.8,313.0,934.853497627831,832.4316,715.891176,2024-09-28 14:00:00,2024-09-28 06:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_060000.png,data/satellite_aws/2024/09/himawari_sg_20240928_055000.png,data/satellite_aws/2024/09/himawari_sg_20240928_054000.png,0.0
2024-09-28 15:00:00,27.3,80,1.1,19.9,100,534.0,242.5,313.0,844.7297359241614,529.0872,455.014992,2024-09-28 15:00:00,2024-09-28 07:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_070000.png,data/satellite_aws/2024/09/himawari_sg_20240928_065000.png,data/satellite_aws/2024/09/himawari_sg_20240928_064000.png,0.0
2024-09-28 16:00:00,27.6,82,0.8,10.3,100,420.0,139.1,312.0,684.3962967524682,415.632,357.44352,2024-09-28 16:00:00,2024-09-28 08:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_080000.png,data/satellite_aws/2024/09/himawari_sg_20240928_075000.png,data/satellite_aws/2024/09/himawari_sg_20240928_074000.png,0.0
2024-09-28 17:00:00,28.2,79,0.0,10.7,100,366.0,268.2,208.0,467.72220820228046,361.3152,310.731072,2024-09-28 17:00:00,2024-09-28 09:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240928_090000.png,data/satellite_aws/2024/09/himawari_sg_20240928_085000.png,data/satellite_aws/2024/09/himawari_sg_20240928_084000.png,0.0
2024-09-29 08:00:00,24.2,99,0.0,3.1,100,60.0,60.3,50.0,71.29632815277537,60.19200000000001,51.76512,2024-09-29 08:00:00,2024-09-29 00:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_000000.png,data/satellite_aws/2024/09/himawari_sg_20240928_235000.png,data/satellite_aws/2024/09/himawari_sg_20240928_234000.png,0.0
2024-09-29 09:00:00,27.8,90,0.0,2.5,100,248.0,252.7,147.0,302.71689222001174,245.2224,210.891264,2024-09-29 09:00:00,2024-09-29 01:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_010000.png,data/satellite_aws/2024/09/himawari_sg_20240929_005000.png,data/satellite_aws/2024/09/himawari_sg_20240929_004000.png,0.0
2024-09-29 10:00:00,29.2,81,0.2,2.9,100,481.0,454.9,198.0,544.4407432460615,472.9192,406.71051199999994,2024-09-29 10:00:00,2024-09-29 02:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_020000.png,data/satellite_aws/2024/09/himawari_sg_20240929_015000.png,data/satellite_aws/2024/09/himawari_sg_20240929_014000.png,0.0
2024-09-29 11:00:00,29.9,80,0.4,4.5,100,622.0,410.3,293.0,744.6369022223379,609.8088,524.435568,2024-09-29 11:00:00,2024-09-29 03:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_030000.png,data/satellite_aws/2024/09/himawari_sg_20240929_025000.png,data/satellite_aws/2024/09/himawari_sg_20240929_023000.png,0.0
2024-09-29 12:00:00,27.9,79,9.1,10.6,100,664.0,323.6,364.0,883.0300953890169,656.2976,564.415936,2024-09-29 12:00:00,2024-09-29 04:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_040000.png,data/satellite_aws/2024/09/himawari_sg_20240929_035000.png,data/satellite_aws/2024/09/himawari_sg_20240929_034000.png,0.0
2024-09-29 13:00:00,28.1,80,2.7,1.1,91,382.0,31.4,351.0,948.1415503733074,377.2632,324.446352,2024-09-29 13:00:00,2024-09-29 05:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_050000.png,data/satellite_aws/2024/09/himawari_sg_20240929_045000.png,data/satellite_aws/2024/09/himawari_sg_20240929_044000.png,0.0
2024-09-29 14:00:00,29.6,78,1.8,9.2,99,753.0,459.7,301.0,934.9036611673952,739.1448,635.664528,2024-09-29 14:00:00,2024-09-29 06:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_060000.png,data/satellite_aws/2024/09/himawari_sg_20240929_055000.png,data/satellite_aws/2024/09/himawari_sg_20240929_054000.png,0.0
2024-09-29 15:00:00,27.8,79,8.8,10.2,98,740.0,547.0,242.0,844.3336413736033,731.712,629.27232,2024-09-29 15:00:00,2024-09-29 07:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_070000.png,data/satellite_aws/2024/09/himawari_sg_20240929_065000.png,data/satellite_aws/2024/09/himawari_sg_20240929_064000.png,0.0
2024-09-29 16:00:00,27.5,84,0.3,2.7,99,273.0,74.8,215.0,683.5864257929028,270.27,232.4322,2024-09-29 16:00:00,2024-09-29 08:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_080000.png,data/satellite_aws/2024/09/himawari_sg_20240929_075000.png,data/satellite_aws/2024/09/himawari_sg_20240929_074000.png,0.0
2024-09-29 17:00:00,28.1,81,0.3,5.2,100,348.0,251.9,200.0,466.57464010363077,343.6848,295.56892799999997,2024-09-29 17:00:00,2024-09-29 09:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240929_090000.png,data/satellite_aws/2024/09/himawari_sg_20240929_085000.png,data/satellite_aws/2024/09/himawari_sg_20240929_084000.png,0.0
2024-09-30 08:00:00,24.3,97,1.3,6.6,100,56.0,72.1,44.0,72.25269368548922,56.1568,48.294847999999995,2024-09-30 08:00:00,2024-09-30 00:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_000000.png,data/satellite_aws/2024/09/himawari_sg_20240929_235000.png,data/satellite_aws/2024/09/himawari_sg_20240929_234000.png,0.0
2024-09-30 09:00:00,27.0,85,0.0,0.2,85,237.0,287.0,122.0,304.1799988649788,235.104,202.18944,2024-09-30 09:00:00,2024-09-30 01:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_010000.png,data/satellite_aws/2024/09/himawari_sg_20240930_005000.png,data/satellite_aws/2024/09/himawari_sg_20240930_004000.png,0.0
2024-09-30 10:00:00,28.9,74,0.0,3.5,75,470.0,481.7,170.0,545.8470059422326,462.668,397.89448,2024-09-30 10:00:00,2024-09-30 02:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_020000.png,data/satellite_aws/2024/09/himawari_sg_20240930_015000.png,data/satellite_aws/2024/09/himawari_sg_20240930_014000.png,0.0
2024-09-30 11:00:00,30.2,68,0.1,6.3,100,753.0,745.4,155.0,745.8124297648257,737.3376,634.110336,2024-09-30 11:00:00,2024-09-30 03:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_030000.png,data/satellite_aws/2024/09/himawari_sg_20240930_025000.png,data/satellite_aws/2024/09/himawari_sg_20240930_023000.png,0.0
2024-09-30 12:00:00,30.1,70,0.4,9.5,90,669.0,334.4,359.0,883.8702014242508,655.3524,563.603064,2024-09-30 12:00:00,2024-09-30 04:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_040000.png,data/satellite_aws/2024/09/himawari_sg_20240930_035000.png,data/satellite_aws/2024/09/himawari_sg_20240930_034000.png,0.0
2024-09-30 13:00:00,28.5,81,6.1,5.1,99,566.0,290.3,279.0,948.579090871384,558.076,479.94536,2024-09-30 13:00:00,2024-09-30 05:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_050000.png,data/satellite_aws/2024/09/himawari_sg_20240930_045000.png,data/satellite_aws/2024/09/himawari_sg_20240930_044000.png,0.0
2024-09-30 14:00:00,29.0,80,0.1,6.0,96,487.0,213.7,277.0,934.904719093954,479.208,412.11888,2024-09-30 14:00:00,2024-09-30 06:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_060000.png,data/satellite_aws/2024/09/himawari_sg_20240930_055000.png,data/satellite_aws/2024/09/himawari_sg_20240930_054000.png,0.0
2024-09-30 15:00:00,29.2,79,0.2,6.5,100,615.0,316.7,327.0,843.8981844253052,604.668,520.0144799999999,2024-09-30 15:00:00,2024-09-30 07:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_070000.png,data/satellite_aws/2024/09/himawari_sg_20240930_065000.png,data/satellite_aws/2024/09/himawari_sg_20240930_064000.png,0.0
2024-09-30 16:00:00,28.7,78,0.7,8.0,100,416.0,108.5,332.0,682.749746236295,409.8432,352.465152,2024-09-30 16:00:00,2024-09-30 08:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_080000.png,data/satellite_aws/2024/09/himawari_sg_20240930_075000.png,data/satellite_aws/2024/09/himawari_sg_20240930_074000.png,0.0
2024-09-30 17:00:00,28.6,76,0.1,8.0,98,322.0,281.5,157.0,465.41471047556405,317.3632,272.93235200000004,2024-09-30 17:00:00,2024-09-30 09:00:00+00:00,data/satellite_aws/2024/09/himawari_sg_20240930_090000.png,data/satellite_aws/2024/09/himawari_sg_20240930_085000.png,data/satellite_aws/2024/09/himawari_sg_20240930_084000.png,0.0
2024-10-01 08:00:00,24.9,97,0.0,6.0,84,67.0,137.8,44.0,73.19613136892855,67.0268,57.64304799999999,2024-10-01 08:00:00,2024-10-01 00:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_000000.png,data/satellite_aws/2024/09/himawari_sg_20240930_235000.png,data/satellite_aws/2024/09/himawari_sg_20240930_234000.png,0.0
2024-10-01 09:00:00,25.0,91,0.8,12.1,99,218.0,219.1,130.0,305.60445219292825,218.0,187.48,2024-10-01 09:00:00,2024-10-01 01:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_010000.png,data/satellite_aws/2024/10/himawari_sg_20241001_005000.png,data/satellite_aws/2024/10/himawari_sg_20241001_004000.png,0.0
2024-10-01 10:00:00,26.1,87,0.3,5.8,100,361.0,214.9,227.0,547.2030573267197,359.4116,309.093976,2024-10-01 10:00:00,2024-10-01 02:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_020000.png,data/satellite_aws/2024/10/himawari_sg_20241001_015000.png,data/satellite_aws/2024/10/himawari_sg_20241001_014000.png,0.0
2024-10-01 11:00:00,27.4,80,0.1,8.3,100,376.0,118.4,281.0,746.9316068246771,372.3904,320.25574400000005,2024-10-01 11:00:00,2024-10-01 03:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_030000.png,data/satellite_aws/2024/10/himawari_sg_20241001_025000.png,data/satellite_aws/2024/10/himawari_sg_20241001_023000.png,0.0
2024-10-01 12:00:00,28.7,79,0.0,9.8,100,658.0,303.1,377.0,884.6523385150008,648.2615999999999,557.5049759999999,2024-10-01 12:00:00,2024-10-01 04:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_040000.png,data/satellite_aws/2024/10/himawari_sg_20241001_035000.png,data/satellite_aws/2024/10/himawari_sg_20241001_034000.png,0.0
2024-10-01 13:00:00,29.4,78,0.0,9.9,100,838.0,558.6,286.0,948.9613478176656,823.2512,707.996032,2024-10-01 13:00:00,2024-10-01 05:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_050000.png,data/satellite_aws/2024/10/himawari_sg_20241001_045000.png,data/satellite_aws/2024/10/himawari_sg_20241001_044000.png,0.0
2024-10-01 14:00:00,29.6,75,0.9,10.6,98,781.0,500.1,290.0,934.8571740339848,766.6296,659.301456,2024-10-01 14:00:00,2024-10-01 06:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_060000.png,data/satellite_aws/2024/10/himawari_sg_20241001_055000.png,data/satellite_aws/2024/10/himawari_sg_20241001_054000.png,0.0
2024-10-01 15:00:00,28.8,75,1.8,9.3,94,604.0,254.3,373.0,843.4242911405107,594.8192,511.54451199999994,2024-10-01 15:00:00,2024-10-01 07:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_070000.png,data/satellite_aws/2024/10/himawari_sg_20241001_065000.png,data/satellite_aws/2024/10/himawari_sg_20241001_064000.png,0.0
2024-10-01 16:00:00,28.6,78,0.5,9.8,46,551.0,401.1,241.0,681.8875385042173,543.0656,467.036416,2024-10-01 16:00:00,2024-10-01 08:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_080000.png,data/satellite_aws/2024/10/himawari_sg_20241001_075000.png,data/satellite_aws/2024/10/himawari_sg_20241001_074000.png,0.0
2024-10-01 17:00:00,28.5,78,0.2,9.3,40,419.0,460.1,150.0,464.2439407696179,413.134,355.29524,2024-10-01 17:00:00,2024-10-01 09:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241001_090000.png,data/satellite_aws/2024/10/himawari_sg_20241001_085000.png,data/satellite_aws/2024/10/himawari_sg_20241001_084000.png,0.0
2024-10-02 08:00:00,25.2,99,0.0,4.2,100,67.0,155.3,41.0,74.1252905010631,66.9464,57.573904,2024-10-02 08:00:00,2024-10-02 00:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_000000.png,data/satellite_aws/2024/10/himawari_sg_20241001_235000.png,data/satellite_aws/2024/10/himawari_sg_20241001_234000.png,0.0
2024-10-02 09:00:00,28.4,85,0.1,2.2,97,290.0,439.7,113.0,306.9888699022224,286.05600000000004,246.00816000000003,2024-10-02 09:00:00,2024-10-02 01:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_010000.png,data/satellite_aws/2024/10/himawari_sg_20241002_005000.png,data/satellite_aws/2024/10/himawari_sg_20241002_004000.png,0.0
2024-10-02 10:00:00,29.2,80,0.7,3.3,100,457.0,445.5,179.0,548.5077733678726,449.3224,386.417264,2024-10-02 10:00:00,2024-10-02 02:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_020000.png,data/satellite_aws/2024/10/himawari_sg_20241002_015000.png,data/satellite_aws/2024/10/himawari_sg_20241002_014000.png,0.0
2024-10-02 11:00:00,29.7,76,0.4,6.5,100,542.0,285.2,313.0,747.9936694331582,531.8104,457.356944,2024-10-02 11:00:00,2024-10-02 03:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_030000.png,data/satellite_aws/2024/10/himawari_sg_20241002_025000.png,data/satellite_aws/2024/10/himawari_sg_20241002_023000.png,0.0
2024-10-02 12:00:00,29.4,75,3.4,7.8,100,493.0,98.2,402.0,885.3761668543411,484.3232,416.517952,2024-10-02 12:00:00,2024-10-02 04:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_040000.png,data/satellite_aws/2024/10/himawari_sg_20241002_035000.png,data/satellite_aws/2024/10/himawari_sg_20241002_034000.png,0.0
2024-10-02 13:00:00,28.3,77,2.2,12.6,100,529.0,155.9,375.0,949.2884352338557,522.0172,448.934792,2024-10-02 13:00:00,2024-10-02 05:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_050000.png,data/satellite_aws/2024/10/himawari_sg_20241002_045000.png,data/satellite_aws/2024/10/himawari_sg_20241002_044000.png,0.0
2024-10-02 14:00:00,29.6,78,0.4,7.6,100,860.0,628.0,244.0,934.7615918058364,844.176,725.9913600000001,2024-10-02 14:00:00,2024-10-02 06:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_060000.png,data/satellite_aws/2024/10/himawari_sg_20241002_055000.png,data/satellite_aws/2024/10/himawari_sg_20241002_054000.png,0.0
2024-10-02 15:00:00,28.6,78,3.7,11.3,100,773.0,582.0,245.0,842.9129418291809,761.8688000000001,655.207168,2024-10-02 15:00:00,2024-10-02 07:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_070000.png,data/satellite_aws/2024/10/himawari_sg_20241002_065000.png,data/satellite_aws/2024/10/himawari_sg_20241002_064000.png,0.0
2024-10-02 16:00:00,28.5,81,0.4,8.5,99,404.0,221.6,233.0,681.0011244784763,398.344,342.57583999999997,2024-10-02 16:00:00,2024-10-02 08:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_080000.png,data/satellite_aws/2024/10/himawari_sg_20241002_075000.png,data/satellite_aws/2024/10/himawari_sg_20241002_074000.png,0.0
2024-10-02 17:00:00,28.5,78,0.3,11.1,98,427.0,430.4,176.0,463.06387759799526,421.022,362.07892,2024-10-02 17:00:00,2024-10-02 09:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241002_090000.png,data/satellite_aws/2024/10/himawari_sg_20241002_085000.png,data/satellite_aws/2024/10/himawari_sg_20241002_084000.png,0.0
2024-10-03 08:00:00,24.9,96,3.9,4.6,100,67.0,119.1,47.0,75.03882209509624,67.0268,57.64304799999999,2024-10-03 08:00:00,2024-10-03 00:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_000000.png,data/satellite_aws/2024/10/himawari_sg_20241002_235000.png,data/satellite_aws/2024/10/himawari_sg_20241002_234000.png,0.0
2024-10-03 09:00:00,27.2,82,1.4,11.2,99,271.0,361.9,125.0,308.3319064757422,268.6152,231.009072,2024-10-03 09:00:00,2024-10-03 01:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_010000.png,data/satellite_aws/2024/10/himawari_sg_20241003_005000.png,data/satellite_aws/2024/10/himawari_sg_20241003_004000.png,0.0
2024-10-03 10:00:00,27.6,80,0.3,8.7,97,287.0,142.5,198.0,549.7600817001937,284.0152,244.253072,2024-10-03 10:00:00,2024-10-03 02:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_020000.png,data/satellite_aws/2024/10/himawari_sg_20241003_015000.png,data/satellite_aws/2024/10/himawari_sg_20241003_014000.png,0.0
2024-10-03 11:00:00,29.0,78,0.1,5.6,100,615.0,459.4,246.0,748.9979152202394,605.16,520.4376,2024-10-03 11:00:00,2024-10-03 03:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_030000.png,data/satellite_aws/2024/10/himawari_sg_20241003_025000.png,data/satellite_aws/2024/10/himawari_sg_20241003_023000.png,0.0
2024-10-03 12:00:00,30.3,75,0.2,5.1,100,832.0,676.5,205.0,886.0414135043201,814.3616,700.350976,2024-10-03 12:00:00,2024-10-03 04:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_040000.png,data/satellite_aws/2024/10/himawari_sg_20241003_035000.png,data/satellite_aws/2024/10/himawari_sg_20241003_034000.png,0.0
2024-10-03 13:00:00,30.1,74,2.2,9.7,100,893.0,653.4,248.0,949.5605346209868,874.7828000000001,752.313208,2024-10-03 13:00:00,2024-10-03 05:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_050000.png,data/satellite_aws/2024/10/himawari_sg_20241003_045000.png,data/satellite_aws/2024/10/himawari_sg_20241003_044000.png,0.0
2024-10-03 14:00:00,27.6,84,16.1,9.1,99,595.0,271.4,329.0,934.618601406061,588.812,506.37832,2024-10-03 14:00:00,2024-10-03 06:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_060000.png,data/satellite_aws/2024/10/himawari_sg_20241003_055000.png,data/satellite_aws/2024/10/himawari_sg_20241003_054000.png,0.0
2024-10-03 15:00:00,28.7,76,0.2,6.2,98,356.0,174.4,198.0,842.3651711544281,350.7312,301.62883199999993,2024-10-03 15:00:00,2024-10-03 07:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_070000.png,data/satellite_aws/2024/10/himawari_sg_20241003_065000.png,data/satellite_aws/2024/10/himawari_sg_20241003_064000.png,0.0
2024-10-03 16:00:00,28.3,78,0.7,3.1,90,317.0,131.1,216.0,680.0918676525232,312.8156,269.021416,2024-10-03 16:00:00,2024-10-03 08:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_080000.png,data/satellite_aws/2024/10/himawari_sg_20241003_075000.png,data/satellite_aws/2024/10/himawari_sg_20241003_074000.png,0.0
2024-10-03 17:00:00,28.5,78,0.1,5.0,37,323.0,244.1,181.0,461.8760928245986,318.478,273.89108,2024-10-03 17:00:00,2024-10-03 09:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241003_090000.png,data/satellite_aws/2024/10/himawari_sg_20241003_085000.png,data/satellite_aws/2024/10/himawari_sg_20241003_084000.png,0.0
2024-10-04 08:00:00,23.7,97,0.2,4.5,94,73.0,136.5,50.0,75.93538202574173,73.37960000000001,63.10645600000001,2024-10-04 08:00:00,2024-10-04 00:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241004_000000.png,data/satellite_aws/2024/10/himawari_sg_20241003_235000.png,data/satellite_aws/2024/10/himawari_sg_20241003_234000.png,0.0
2024-10-04 09:00:00,26.4,89,0.0,0.8,86,224.0,269.6,115.0,309.6322550887787,222.7456,191.56121599999997,2024-10-04 09:00:00,2024-10-04 01:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241004_010000.png,data/satellite_aws/2024/10/himawari_sg_20241004_005000.png,data/satellite_aws/2024/10/himawari_sg_20241004_004000.png,0.0
2024-10-04 10:00:00,27.1,83,1.3,6.9,100,400.0,329.5,194.0,550.9589632368566,396.64,341.1104,2024-10-04 10:00:00,2024-10-04 02:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241004_020000.png,data/satellite_aws/2024/10/himawari_sg_20241004_015000.png,data/satellite_aws/2024/10/himawari_sg_20241004_014000.png,0.0
2024-10-04 11:00:00,28.0,82,0.1,2.7,100,461.0,229.0,277.0,749.9437046479566,455.468,391.70248,2024-10-04 11:00:00,2024-10-04 03:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241004_030000.png,data/satellite_aws/2024/10/himawari_sg_20241004_025000.png,data/satellite_aws/2024/10/himawari_sg_20241004_023000.png,0.0
2024-10-04 12:00:00,29.3,79,0.2,0.7,100,740.0,446.7,326.0,886.6478731166384,727.272,625.4539199999999,2024-10-04 12:00:00,2024-10-04 04:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241004_040000.png,data/satellite_aws/2024/10/himawari_sg_20241004_035000.png,data/satellite_aws/2024/10/himawari_sg_20241004_034000.png,0.0
2024-10-04 13:00:00,30.0,78,0.5,1.9,100,791.0,461.1,336.0,949.7778950582191,775.18,666.6548,2024-10-04 13:00:00,2024-10-04 05:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241004_050000.png,data/satellite_aws/2024/10/himawari_sg_20241004_045000.png,data/satellite_aws/2024/10/himawari_sg_20241004_044000.png,0.0
2024-10-04 14:00:00,29.9,78,7.0,4.4,100,647.0,311.5,342.0,934.4288944626023,634.3188,545.514168,2024-10-04 14:00:00,2024-10-04 06:00:00+00:00,data/satellite_aws/2024/10/himawari_sg_20241004_060000.png,data/satellite_aws/2024/10/himawari_sg_20241004_055000.png,data/satellite_aws/2024/10/himawari_sg_20241004_054000.png,0.0
